,name,price,rating,processor,cpu_core,ram,ssd,gpu,display,operating_sys,warranty
68,Lenovo ThinkBook 16 21MWA0AJIN Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ DOS),"₹42,490",56,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8 GB DDR5 RAM,512 GB SSD,AMD Radeon Graphics,"16 inches, 1920 x 1200 pixels",DOS OS,1 Year Warranty
69,HP Victus 15-fa2191TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ RTX 3050),"₹66,900",63,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050A,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
70,HP 16-FD0640TU Laptop (Intel Core 5 120U/ 16GB/ 512GB SSD/ Win11 Home),"₹56,990",55,Intel Core 5 Processor Series 1 120U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
71,Asus Vivobook 15 2023 X1504VA-NJ3321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹33,990",55,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
72,Asus Vivobook 16X K3605VC-RP492WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹73,990",62,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA Geforce RTX 3050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
73,HP Victus 16-r1706TX Gaming Laptop (14th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB RTX 4050 Graph),"₹89,990",72,14th Gen Intel Core i5 14450HX,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
74,Asus Vivobook 14 2025 X1404VAP-EB542WS Laptop (Intel Core 5 120U/ 16GB/ 512GB SSD/ Win11),"₹50,990",54,Intel Core 5 120U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
75,Acer Aspire Lite AMD AL15-41 Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11),"₹46,990",64,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16 GB DDR4 RAM,1 TB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
76,HP OmniBook 5 Next Gen AI 14-he0014QU Laptop (Snapdragon X Elite X1-26-100/ 16GB/ 512GB SSD/ Win11),"₹64,990",51,Qualcomm Snapdragon X X1-26-100,Octa Core,16 GB LPDDR5X RAM,512 GB SSD,Qualcomm Adreno GPU,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
77,MSI Stealth 18 HX AI A2XWHG-043IN Gaming Laptop (Intel Series Ultra 9 275HX/ 32GB/ 2TB SSD/ Win11 Home/ 12GB RTX 5070 Ti Graph),"₹2,79,990",95,Intel Core Ultra 9 275HX,"24 Cores (8P + 16E), 24 Threads",32 GB  RAM,2 TB SSD,12 GB NVIDIA GeForce RTX 5070 Ti,"18 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
78,MSI Vector 16 HX AI A2XWIG-442IN Gaming Laptop (Intel Core Ultra 9 275HX/ 16GB/ 1TB SSD/ Win11/ 16GB RTX 5080 Graph),"₹2,89,990",88,Intel Core Ultra 9 275HX,"24 Cores (8P + 16E), 24 Threads",16 GB DDR5 RAM,1 TB SSD,16 GB NVIDIA GeForce RTX 5080,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
79,HP 15-FD0582TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹38,690",53,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
80,Lenovo LOQ ‎15IRX9 83DV00X8IN Gaming Laptop (13th Gen Core i7/ 24GB/ 512GB SSD/ Win11/ 8GB RTX4060),"₹1,00,490",71,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),24 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
81,HP 15-fc0389AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),"₹41,990",57,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
82,Alienware 16 Area-51 Gaming Laptop (Intel Core Ultra 9 275HX/ 32GB/ 1TB SSD/ Win 11/ RTX 5070Ti 12GB),"₹3,16,050",90,Intel Core Ultra 9 275HX,"24 Cores (8P + 16E), 24 Threads",32 GB DDR5 RAM,1 TB SSD,12 GB NVIDIA GEFORCE RTX 5070Ti,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
83,Alienware 18 Area-51 Gaming Laptop (Intel Core Ultra 9 275HX/ 32GB/ 1TB SSD/ Win 11/ 12GB RTX 5070Ti),"₹3,21,170",93,Intel Core Ultra 9 275HX,"24 Cores (8P + 16E), 24 Threads",32 GB DDR5 RAM,1 TB SSD,12 GB NVIDIA GEFORCE RTX 5070Ti,"18 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
84,HP 15-fc0476AU Laptop (AMD Ryzen 7 5825U/ 16GB/ 512GB SSD/ Win11 Home),"₹45,990",59,5th Gen AMD Ryzen 7 5825U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
85,Asus Vivobook 15 X1504VA-NJ3321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹33,990",52,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Integrated Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
86,Asus TUF Gaming A15 FA566NCR-HN117W Laptop (AMD Ryzen 7 7435HS/ 16GB / 1TB SSD/ Win11 Home / 4GB Graph),"₹72,900",71,7th Gen AMD Ryzen 7 7435HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,1 TB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
87,Lenovo V15 G4 ‎83CQ000XIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"₹26,990",53,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8 GB LPDDR5 RAM,512 GB SSD,Integrated AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
88,Apple MacBook Air 2025 Laptop (Apple M4/ 16GB/ 512GB SSD/ MacOS/ 10-Core GPU),"₹1,09,900",47,Apple M4,10 Cores (4P + 6E),16 GB  RAM,512 GB SSD,Apple 10 Core GPU,"13.6 inches, 2560 x 1664 pixels",Mac OS,1 Year Warranty
89,Asus Vivobook 14 2025 X1407CA-LY102WS Laptop (Intel Core Ultra 5 225H/ 16GB/ 512GB SSD/ Win11),"₹65,990",65,Intel Core Ultra 5 225H,"14 Cores (4P + 8E + 2LP-E), 14 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated Arc,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
90,Asus Vivobook 15 X1502VA-BQ836WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹50,990",52,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB  RAM,512 GB SSD,Integrated Intel iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
91,Acer Aspire 3 A311-45 UN.354SI.006 Laptop (Intel Celeron N4500/ 8GB/ 128GB SSD/ Win11),"₹14,870",41,Intel Celeron N4500,"Dual Core, 2 Threads",8 GB DDR4 RAM,128 GB SSD,Intel Integrated UHD,"11.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
92,Lenovo LOQ 15ARP9 83JC00EHIN Gaming Laptop (AMD Ryzen 7 7435H/ 24GB/ 512GB SSD/ Win11/ 8GB RTX 4060 Graph),"₹88,990",72,7th Gen AMD Ryzen 7 7435HS,"Octa Core, 16 Threads",24 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
93,Lenovo IdeaPad Slim 3 ‎14IAH8 83EQ0072IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹47,390",57,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Integrated UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
94,Dell Latitude 3440 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 ),"₹27,490",47,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Graphics,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
95,Asus TUF Gaming A15 FA507NUR-LP082W Gaming Laptop (AMD Ryzen 7 7435HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹83,990",73,7th Gen AMD Ryzen 7 7435HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
96,Acer Aspire 7 A715-79G UN.34NSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹54,990",62,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
97,Dell 3530 Inspiron 15 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),"₹53,990",54,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,1 TB SSD,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
98,Asus TUF Gaming A15 FA566NCR-HN075W Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),"₹63,689",70,7th Gen AMD Ryzen 7 7435HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
99,HP Pavilion Plus ‎16-ab0015TX Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11/ 6GB RTX3050 Graphics,"₹72,836",69,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16 GB LPDDR5x RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
100,Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹33,490",52,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
101,Lenovo IdeaPad Slim 3 14IRU8 82X60062IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹37,490",46,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB LPDDR5 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
102,MSI Crosshair A16 D8WFKG-036IN Gaming Laptop (AMD Ryzen 7 8840HX / 16GB/ 1TB SSD/ Win11 Home/ 8GB Graphics RTX 5060),"₹1,59,990",80,8th Gen AMD Ryzen 7 8840HX,"12 Cores, 24 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 5060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
103,Acer Swift Neo OLED AI SFN14-54H UN.35GSI.004 Laptop (Intel Core Ultra 5 115U/ 16GB/ 1TB SSD/Win 11),"₹57,990",54,Intel Core Ultra 5 115U,"Octa Core (2P + 4E + 2LP-E), 10 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Integrated Arc,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
104,HP Victus 15-fa2192TX  Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11/ 4GB Graphics),"₹65,990",61,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
105,HP Victus 15-fb3130AX Gaming Laptop (AMD Ryzen 7 7445H/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 4050),"₹83,990",66,7th Gen AMD Ryzen 7 7445H,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
106,Acer Aspire Go 14 AG14-71M Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),"₹55,999",60,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated ARC Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
107,Lenovo IdeaPad Pro 5 83JK000AIN Gaming Laptop (Intel Core Ultra 9 285H/ 32GB/ 1TB SSD/ Win11),"₹1,22,990",71,Intel Core Ultra 9 Series 2 285H,"16 Cores (6P + 8E + 2LP-E), 16 Threads",32 GB LPDDR5X RAM,1 TB SSD,Integrated Intel Arc 140T GPU,"16 inches, 2880 x 1800 pixels",Windows 11 OS,1 Year Warranty
108,HP 15-fr0025TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹66,990",55,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
109,HP Victus 15-fa2309TX Gaming Laptop (13th Gen Core i7/ 24GB/ 1TB SSD/ Win 11/ 8GB RTX 5050 Graphics),"₹1,04,990",70,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",24 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 5050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
110,Lenovo IdeaPad Flex 5 14ALC7 82R900HJIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),"₹60,490",65,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
111,Asus TUF Gaming F16 FX688JPR-QT043WS Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB RTX 5070 8GB Graphics),"₹1,79,990",86,14th Gen Intel Core i7 14650HX,"16 Cores (8P + 8E), 24 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 5070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
112,Lenovo LOQ ‎15IAX9E 83LK0031IN Gaming Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11/ 4GB RTX 2050 Graph),"₹51,990",59,12th Gen Intel Core i5 12450HX,"Octa Core (4P + 4E), 12 Threads",12 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
113,Acer Swift Neo OLED AI SFN14-54H Laptop (Intel Core Ultra 5 115U/ 16GB/ 512GB SSD/Win 11),"₹54,990",53,Intel Core Ultra 5 115U,"Octa Core (2P + 4E + 2LP-E), 10 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Integrated Arc,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
114,Acer Aspire 7 A715-79G UN.U2KSI.001 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹62,990",62,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
115,HP 15-fd0552TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),"₹54,990",56,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,1 TB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
116,Lenovo IdeaPad Slim 3 83K100CJIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹61,990",55,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB LPDDR5 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.28 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
117,Lenovo Legion 5 15IRX9 83JJ0010IN Gaming Laptop (13th Gen Core i7/ 24GB/ 512GB SSD/ Win11/ 8GB RTX4060),"₹1,10,490",70,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),24 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
118,Acer ALG ‎AL15G-53 15 Gaming Laptop (13th Gen Intel Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 3050 Graphics),"₹59,990",62,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
119,HP Victus 15-fb3003AX Gaming Laptop (AMD Ryzen 5 8645HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹59,990",70,8th Gen AMD Ryzen 5 8645HS,"Hexa Core, 12 Threads",16 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
120,Asus Zenbook 14 OLED 2025 UX3405CA-PZ164WS Laptop (Intel Core Ultra 9 285H/ 32GB/ 1TB SSD/ Win11 Home),"₹1,32,990",81,Intel Core Ultra 9 285H,"16 Cores (6P + 8E + 2LP-E), 16 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Integrated Arc,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
121,HP 15-fc1004AU Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home),"₹41,990",61,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8 GB DDR5 RAM,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
122,Gigabyte G5 MF5-H2IN353KH Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹74,000",72,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
123,Acer 15 Aspire Lite AL15-41 Laptop (AMD Ryzen 5 5625U/ 16GB/ 512GB SSD/ Win11),"₹33,490",56,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
124,HP Pavilion 16-af0056TU Laptop (Intel Core Ultra 5 125U/ 16GB/ 1TB SSD/ Win11),"₹62,989",54,Intel Core Ultra 5 125U,"12 Cores (2P + 8E + 2LP-E), 14 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Integrated Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
125,Acer Aspire 3 A325-42 UN.34QSI.003 Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),"₹36,990",53,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16 GB LPDDR4X RAM,512 GB SSD,AMD Radeon Graphics,"15.8 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
126,Dell 15 Vostro 3520 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹32,990",59,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
127,Colorful Evol P15 23-HE55D16512A-W-IND Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹59,990",66,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
128,Asus Vivobook S 15 OLED 2024 S5507QAD-MA751WS Laptop (Qualcomm Snapdragon X Elite/ 16GB/ 1TB SSD/ Win11),"₹84,999",53,Qualcomm Snapdragon X Elite X1E 78 100,"12 Cores, 12 Threads",16 GB LPDDR5X RAM,1 TB SSD,Qualcomm Adreno GPU,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty
129,HP Victus 15-fb2114AX Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹84,490",73,8th Gen AMD Ryzen 7 8845HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
130,HP Omen 16-xd0015AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹99,411",75,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
131,Lenovo LOQ 83DV007GIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 4050 Graph),"₹78,990",68,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
132,HP 14-ew1074TU Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win 11),"₹66,500",61,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Arc Graphics,"14 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
133,Asus TUF Gaming F15 FX507VV-LP287W Gaming Laptop (13th Gen Core i7/ 16GB/512GB SSD/ Win11 Home/ 8GB Graph),"₹99,990",71,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
134,HP Omen 16-xd0020AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,03,490",77,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
135,Infinix GT Book GL613 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home/ 6GB RTX 3050 Graphics),"₹53,990",64,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5X RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
136,Samsung Galaxy Book 4 NP750XGJ-KG1IN Laptop (Intel Core i5 1335U/ 8GB/ 512GB SSD/ Win11),"₹48,990",55,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB LPDDR4x RAM,512 GB SSD,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
137,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 3 5300U/ 16GB/ 512GB SSD/ Win11),"₹27,990",55,5th Gen AMD Ryzen 3 5300U,"Quad Core, 8 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
138,Asus TUF F17 FX706HF-NY040W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹50,990",65,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",16 GB DDR6 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"17.3 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
139,Dell 15 G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹74,990",68,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
140,HP Victus15-fb0147AX Gaming Laptop (Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹47,833",57,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB AMD Radeon AMD Radeon RX 6500M,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
